type;temps;posLatLon;posPix;NOcorner;center;nivZoom;trans
move;{"min":0,"sec":8,"mili":223};null;null;LatLng(55.882773, -4.314365);LatLng(55.870736, -4.292908);14;Point(53, -20)
move;{"min":0,"sec":8,"mili":223};null;null;LatLng(55.882725, -4.314365);LatLng(55.870688, -4.292908);14;Point(53, -21)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882725, -4.314365);LatLng(55.870688, -4.292908);14;Point(53, -21)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882677, -4.314451);LatLng(55.87064, -4.292994);14;Point(54, -22)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882629, -4.314451);LatLng(55.870592, -4.292994);14;Point(54, -23)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882629, -4.314451);LatLng(55.870592, -4.292994);14;Point(54, -23)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882581, -4.314537);LatLng(55.870544, -4.293079);14;Point(55, -24)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882533, -4.314537);LatLng(55.870495, -4.293079);14;Point(55, -25)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882533, -4.314623);LatLng(55.870495, -4.293165);14;Point(56, -25)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882533, -4.314623);LatLng(55.870495, -4.293165);14;Point(56, -25)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882485, -4.314623);LatLng(55.870447, -4.293165);14;Point(56, -26)
move;{"min":0,"sec":8,"mili":334};null;null;LatLng(55.882485, -4.314709);LatLng(55.870447, -4.293251);14;Point(57, -26)
move;{"min":0,"sec":8,"mili":445};null;null;LatLng(55.882485, -4.314709);LatLng(55.870447, -4.293251);14;Point(57, -26)
move;{"min":0,"sec":8,"mili":445};null;null;LatLng(55.882436, -4.314709);LatLng(55.870399, -4.293251);14;Point(57, -27)
move;{"min":0,"sec":8,"mili":445};null;null;LatLng(55.882388, -4.314709);LatLng(55.870351, -4.293251);14;Point(57, -28)
move;{"min":0,"sec":8,"mili":445};null;null;LatLng(55.882388, -4.314795);LatLng(55.870351, -4.293337);14;Point(58, -28)
move;{"min":0,"sec":8,"mili":445};null;null;LatLng(55.882388, -4.314795);LatLng(55.870351, -4.293337);14;Point(58, -28)
move;{"min":0,"sec":8,"mili":555};null;null;LatLng(55.88234, -4.314795);LatLng(55.870303, -4.293337);14;Point(58, -29)
move;{"min":0,"sec":8,"mili":667};null;null;LatLng(55.88234, -4.314795);LatLng(55.870303, -4.293337);14;Point(58, -29)
dragend;{"min":0,"sec":8,"mili":774};null;null;LatLng(55.88234, -4.314795);LatLng(55.870303, -4.293337);14;Point(58, -29)
moveend;{"min":0,"sec":8,"mili":774};null;null;LatLng(55.88234, -4.314795);LatLng(55.870303, -4.293337);14;Point(58, -29)
movestart;{"min":0,"sec":10,"mili":86};null;null;LatLng(55.88234, -4.314795);LatLng(55.870303, -4.293337);14;Point(58, -29)
dragstart;{"min":0,"sec":10,"mili":86};null;null;LatLng(55.88234, -4.314795);LatLng(55.870303, -4.293337);14;Point(58, -29)
move;{"min":0,"sec":10,"mili":86};null;null;LatLng(55.882003, -4.315567);LatLng(55.869966, -4.294109);14;Point(67, -36)
move;{"min":0,"sec":10,"mili":86};null;null;LatLng(55.881618, -4.316425);LatLng(55.86958, -4.294968);14;Point(77, -44)
move;{"min":0,"sec":10,"mili":86};null;null;LatLng(55.881233, -4.317198);LatLng(55.869195, -4.29574);14;Point(86, -52)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.880511, -4.318743);LatLng(55.868473, -4.297285);14;Point(104, -67)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.879837, -4.320288);LatLng(55.867799, -4.29883);14;Point(122, -81)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.879163, -4.321833);LatLng(55.867124, -4.300375);14;Point(140, -95)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.878778, -4.322605);LatLng(55.866739, -4.301147);14;Point(149, -103)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.878103, -4.324322);LatLng(55.866065, -4.302864);14;Point(169, -117)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.87767, -4.325352);LatLng(55.865631, -4.303894);14;Point(181, -126)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.876948, -4.326982);LatLng(55.864909, -4.305525);14;Point(200, -141)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.87637, -4.328527);LatLng(55.864331, -4.30707);14;Point(218, -153)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.876129, -4.329214);LatLng(55.86409, -4.307756);14;Point(226, -158)
move;{"min":0,"sec":10,"mili":195};null;null;LatLng(55.875696, -4.330244);LatLng(55.863657, -4.308786);14;Point(238, -167)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.875503, -4.330931);LatLng(55.863464, -4.309473);14;Point(246, -171)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.875166, -4.331703);LatLng(55.863127, -4.310246);14;Point(255, -178)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.875022, -4.332132);LatLng(55.862982, -4.310675);14;Point(260, -181)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.874733, -4.332905);LatLng(55.862693, -4.311447);14;Point(269, -187)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.874444, -4.333849);LatLng(55.862404, -4.312391);14;Point(280, -193)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.874252, -4.334364);LatLng(55.862212, -4.312906);14;Point(286, -197)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.873866, -4.33548);LatLng(55.861826, -4.314022);14;Point(299, -205)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.873385, -4.336939);LatLng(55.861345, -4.315481);14;Point(316, -215)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.873144, -4.337711);LatLng(55.861104, -4.316254);14;Point(325, -220)
move;{"min":0,"sec":10,"mili":305};null;null;LatLng(55.872614, -4.339514);LatLng(55.860574, -4.318056);14;Point(346, -231)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.872325, -4.340372);LatLng(55.860285, -4.318914);14;Point(356, -237)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.871796, -4.342175);LatLng(55.859755, -4.320717);14;Point(377, -248)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.871603, -4.342947);LatLng(55.859562, -4.321489);14;Point(386, -252)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.871122, -4.344578);LatLng(55.859081, -4.32312);14;Point(405, -262)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.87064, -4.346209);LatLng(55.858599, -4.324751);14;Point(424, -272)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.870447, -4.346981);LatLng(55.858406, -4.325523);14;Point(433, -276)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.870014, -4.348526);LatLng(55.857973, -4.327068);14;Point(451, -285)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.869725, -4.349384);LatLng(55.857684, -4.327927);14;Point(461, -291)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.869292, -4.350929);LatLng(55.85725, -4.329472);14;Point(479, -300)
move;{"min":0,"sec":10,"mili":415};null;null;LatLng(55.869099, -4.351788);LatLng(55.857057, -4.33033);14;Point(489, -304)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.868714, -4.353161);LatLng(55.856672, -4.331703);14;Point(505, -312)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.868425, -4.354362);LatLng(55.856383, -4.332905);14;Point(519, -318)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.868328, -4.354877);LatLng(55.856287, -4.33342);14;Point(525, -320)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.868136, -4.355736);LatLng(55.856094, -4.334278);14;Point(535, -324)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.868039, -4.356165);LatLng(55.855998, -4.334707);14;Point(540, -326)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.867895, -4.356937);LatLng(55.855853, -4.33548);14;Point(549, -329)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.86775, -4.35771);LatLng(55.855709, -4.336252);14;Point(558, -332)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.867702, -4.358053);LatLng(55.85566, -4.336596);14;Point(562, -333)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.86751, -4.358826);LatLng(55.855468, -4.337368);14;Point(571, -337)
move;{"min":0,"sec":10,"mili":524};null;null;LatLng(55.86751, -4.359083);LatLng(55.855468, -4.337626);14;Point(574, -337)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867365, -4.35977);LatLng(55.855323, -4.338312);14;Point(582, -340)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867269, -4.360113);LatLng(55.855227, -4.338655);14;Point(586, -342)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867269, -4.360285);LatLng(55.855227, -4.338827);14;Point(588, -342)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867173, -4.360714);LatLng(55.85513, -4.339256);14;Point(593, -344)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867173, -4.360886);LatLng(55.85513, -4.339428);14;Point(595, -344)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867028, -4.361572);LatLng(55.854986, -4.340115);14;Point(603, -347)
move;{"min":0,"sec":10,"mili":632};null;null;LatLng(55.867028, -4.36183);LatLng(55.854986, -4.340372);14;Point(606, -347)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362345);LatLng(55.85489, -4.340887);14;Point(612, -349)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362431);LatLng(55.85489, -4.340973);14;Point(613, -349)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362516);LatLng(55.85489, -4.341059);14;Point(614, -349)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362516);LatLng(55.85489, -4.341059);14;Point(614, -349)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362688);LatLng(55.85489, -4.34123);14;Point(616, -349)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362688);LatLng(55.85489, -4.34123);14;Point(616, -349)
move;{"min":0,"sec":10,"mili":743};null;null;LatLng(55.866932, -4.362774);LatLng(55.85489, -4.341316);14;Point(617, -349)
move;{"min":0,"sec":10,"mili":853};null;null;LatLng(55.866932, -4.362774);LatLng(55.85489, -4.341316);14;Point(617, -349)
dragend;{"min":0,"sec":10,"mili":853};null;null;LatLng(55.866932, -4.362774);LatLng(55.85489, -4.341316);14;Point(617, -349)
moveend;{"min":0,"sec":10,"mili":853};null;null;LatLng(55.866932, -4.362774);LatLng(55.85489, -4.341316);14;Point(617, -349)
movestart;{"min":0,"sec":11,"mili":833};null;null;LatLng(55.866932, -4.362774);LatLng(55.85489, -4.341316);14;Point(617, -349)
dragstart;{"min":0,"sec":11,"mili":833};null;null;LatLng(55.866932, -4.362774);LatLng(55.85489, -4.341316);14;Point(617, -349)
move;{"min":0,"sec":11,"mili":833};null;null;LatLng(55.866546, -4.364576);LatLng(55.854504, -4.343119);14;Point(638, -357)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.865968, -4.367409);LatLng(55.853926, -4.345951);14;Point(671, -369)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.865294, -4.369898);LatLng(55.853252, -4.34844);14;Point(700, -383)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.864186, -4.374704);LatLng(55.852143, -4.353247);14;Point(756, -406)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.863175, -4.379082);LatLng(55.851132, -4.357624);14;Point(807, -427)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.862212, -4.383717);LatLng(55.850168, -4.362259);14;Point(861, -447)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.861296, -4.388523);LatLng(55.849253, -4.367065);14;Point(917, -466)
move;{"min":0,"sec":11,"mili":948};null;null;LatLng(55.860526, -4.393072);LatLng(55.848482, -4.371614);14;Point(970, -482)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.860285, -4.395475);LatLng(55.848241, -4.374018);14;Point(998, -487)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.859803, -4.399424);LatLng(55.847759, -4.377966);14;Point(1044, -497)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.859562, -4.401312);LatLng(55.847518, -4.379854);14;Point(1066, -502)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.859273, -4.403887);LatLng(55.847229, -4.382429);14;Point(1096, -508)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.859177, -4.404831);LatLng(55.847132, -4.383373);14;Point(1107, -510)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.858792, -4.407749);LatLng(55.846747, -4.386292);14;Point(1141, -518)
move;{"min":0,"sec":12,"mili":52};null;null;LatLng(55.858647, -4.408522);LatLng(55.846602, -4.387064);14;Point(1150, -521)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.858358, -4.410839);LatLng(55.846313, -4.389381);14;Point(1177, -527)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.858262, -4.41144);LatLng(55.846217, -4.389982);14;Point(1184, -529)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.858165, -4.412041);LatLng(55.846121, -4.390583);14;Point(1191, -531)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.858021, -4.413157);LatLng(55.845976, -4.391699);14;Point(1204, -534)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.857973, -4.413757);LatLng(55.845928, -4.3923);14;Point(1211, -535)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.857828, -4.414787);LatLng(55.845783, -4.39333);14;Point(1223, -538)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.857732, -4.415903);LatLng(55.845687, -4.394445);14;Point(1236, -540)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.857587, -4.417105);LatLng(55.845542, -4.395647);14;Point(1250, -543)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.857539, -4.417706);LatLng(55.845494, -4.396248);14;Point(1257, -544)
move;{"min":0,"sec":12,"mili":179};null;null;LatLng(55.857443, -4.418821);LatLng(55.845398, -4.397364);14;Point(1270, -546)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.857346, -4.419422);LatLng(55.845301, -4.397964);14;Point(1277, -548)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.857298, -4.420452);LatLng(55.845253, -4.398994);14;Point(1289, -549)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.85725, -4.420881);LatLng(55.845205, -4.399424);14;Point(1294, -550)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.857154, -4.421825);LatLng(55.845109, -4.400368);14;Point(1305, -552)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.856961, -4.423285);LatLng(55.844916, -4.401827);14;Point(1322, -556)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.856768, -4.424658);LatLng(55.844723, -4.4032);14;Point(1338, -560)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.856672, -4.425774);LatLng(55.844627, -4.404316);14;Point(1351, -562)
move;{"min":0,"sec":12,"mili":288};null;null;LatLng(55.856624, -4.426031);LatLng(55.844579, -4.404573);14;Point(1354, -563)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856528, -4.426718);LatLng(55.844482, -4.40526);14;Point(1362, -565)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856479, -4.426889);LatLng(55.844434, -4.405432);14;Point(1364, -566)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856479, -4.427061);LatLng(55.844434, -4.405603);14;Point(1366, -566)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856383, -4.427404);LatLng(55.844338, -4.405947);14;Point(1370, -568)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856383, -4.427576);LatLng(55.844338, -4.406118);14;Point(1372, -568)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856383, -4.427834);LatLng(55.844338, -4.406376);14;Point(1375, -568)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856335, -4.428177);LatLng(55.844289, -4.406719);14;Point(1379, -569)
move;{"min":0,"sec":12,"mili":399};null;null;LatLng(55.856287, -4.42852);LatLng(55.844241, -4.407063);14;Point(1383, -570)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.428692);LatLng(55.844193, -4.407234);14;Point(1385, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.428778);LatLng(55.844193, -4.40732);14;Point(1386, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.428949);LatLng(55.844193, -4.407492);14;Point(1388, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.429035);LatLng(55.844193, -4.407578);14;Point(1389, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.429121);LatLng(55.844193, -4.407663);14;Point(1390, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.429207);LatLng(55.844193, -4.407749);14;Point(1391, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.429293);LatLng(55.844193, -4.407835);14;Point(1392, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.429293);LatLng(55.844193, -4.407835);14;Point(1392, -571)
move;{"min":0,"sec":12,"mili":505};null;null;LatLng(55.856238, -4.429379);LatLng(55.844193, -4.407921);14;Point(1393, -571)
move;{"min":0,"sec":12,"mili":618};null;null;LatLng(55.856238, -4.429379);LatLng(55.844193, -4.407921);14;Point(1393, -571)
move;{"min":0,"sec":12,"mili":618};null;null;LatLng(55.856238, -4.429379);LatLng(55.844193, -4.407921);14;Point(1393, -571)
move;{"min":0,"sec":12,"mili":618};null;null;LatLng(55.85619, -4.429379);LatLng(55.844145, -4.407921);14;Point(1393, -572)
move;{"min":0,"sec":12,"mili":618};null;null;LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;Point(1394, -572)
dragend;{"min":0,"sec":12,"mili":618};null;null;LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;Point(1394, -572)
moveend;{"min":0,"sec":12,"mili":618};null;null;LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;Point(1394, -572)
zoomstart;{"min":0,"sec":14,"mili":50};null;null;LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;Point(1394, -572)
movestart;{"min":0,"sec":14,"mili":50};null;null;LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;Point(1394, -572)
Using mouse
zoom;{"min":0,"sec":14,"mili":287};null;null;LatLng(55.850746, -4.42513);LatLng(55.844723, -4.414401);15;Point(1394, -572)
move;{"min":0,"sec":14,"mili":287};null;null;LatLng(55.850746, -4.42513);LatLng(55.844723, -4.414401);15;Point(1394, -572)
zoomend;{"min":0,"sec":14,"mili":287};null;null;LatLng(55.850746, -4.42513);LatLng(55.844723, -4.414401);15;Point(1394, -572)
moveend;{"min":0,"sec":14,"mili":287};null;null;LatLng(55.850746, -4.42513);LatLng(55.844723, -4.414401);15;Point(1394, -572)
zoomstart;{"min":0,"sec":15,"mili":48};null;null;LatLng(55.850746, -4.42513);LatLng(55.844723, -4.414401);15;Point(1394, -572)
movestart;{"min":0,"sec":15,"mili":48};null;null;LatLng(55.850746, -4.42513);LatLng(55.844723, -4.414401);15;Point(1394, -572)
zoom;{"min":0,"sec":15,"mili":376};null;null;LatLng(55.856335, -4.429464);LatLng(55.844289, -4.408007);14;Point(1394, -572)
move;{"min":0,"sec":15,"mili":376};null;null;LatLng(55.856335, -4.429464);LatLng(55.844289, -4.408007);14;Point(1394, -572)
zoomend;{"min":0,"sec":15,"mili":376};null;null;LatLng(55.856335, -4.429464);LatLng(55.844289, -4.408007);14;Point(1394, -572)
moveend;{"min":0,"sec":15,"mili":376};null;null;LatLng(55.856335, -4.429464);LatLng(55.844289, -4.408007);14;Point(1394, -572)
zoomstart;{"min":0,"sec":15,"mili":814};null;null;LatLng(55.856335, -4.429464);LatLng(55.844289, -4.408007);14;Point(1394, -572)
movestart;{"min":0,"sec":15,"mili":814};null;null;LatLng(55.856335, -4.429464);LatLng(55.844289, -4.408007);14;Point(1394, -572)
zoom;{"min":0,"sec":16,"mili":32};null;null;LatLng(55.86751, -4.438133);LatLng(55.843422, -4.395218);13;Point(1394, -572)
move;{"min":0,"sec":16,"mili":32};null;null;LatLng(55.86751, -4.438133);LatLng(55.843422, -4.395218);13;Point(1394, -572)
zoomend;{"min":0,"sec":16,"mili":32};null;null;LatLng(55.86751, -4.438133);LatLng(55.843422, -4.395218);13;Point(1394, -572)
moveend;{"min":0,"sec":16,"mili":32};null;null;LatLng(55.86751, -4.438133);LatLng(55.843422, -4.395218);13;Point(1394, -572)
zoomstart;{"min":0,"sec":16,"mili":485};null;null;LatLng(55.86751, -4.438133);LatLng(55.843422, -4.395218);13;Point(1394, -572)
movestart;{"min":0,"sec":16,"mili":485};null;null;LatLng(55.86751, -4.438133);LatLng(55.843422, -4.395218);13;Point(1394, -572)
zoom;{"min":0,"sec":16,"mili":813};null;null;LatLng(55.889946, -4.455299);LatLng(55.841784, -4.369469);12;Point(1394, -572)
move;{"min":0,"sec":16,"mili":813};null;null;LatLng(55.889946, -4.455299);LatLng(55.841784, -4.369469);12;Point(1394, -572)
zoomend;{"min":0,"sec":16,"mili":813};null;null;LatLng(55.889946, -4.455299);LatLng(55.841784, -4.369469);12;Point(1394, -572)
moveend;{"min":0,"sec":16,"mili":813};null;null;LatLng(55.889946, -4.455299);LatLng(55.841784, -4.369469);12;Point(1394, -572)
zoomstart;{"min":0,"sec":17,"mili":466};null;null;LatLng(55.889946, -4.455299);LatLng(55.841784, -4.369469);12;Point(1394, -572)
movestart;{"min":0,"sec":17,"mili":466};null;null;LatLng(55.889946, -4.455299);LatLng(55.841784, -4.369469);12;Point(1394, -572)
zoom;{"min":0,"sec":17,"mili":798};null;null;LatLng(55.867606, -4.437962);LatLng(55.843518, -4.395046);13;Point(1394, -572)
move;{"min":0,"sec":17,"mili":798};null;null;LatLng(55.867606, -4.437962);LatLng(55.843518, -4.395046);13;Point(1394, -572)
zoomend;{"min":0,"sec":17,"mili":798};null;null;LatLng(55.867606, -4.437962);LatLng(55.843518, -4.395046);13;Point(1394, -572)
moveend;{"min":0,"sec":17,"mili":798};null;null;LatLng(55.867606, -4.437962);LatLng(55.843518, -4.395046);13;Point(1394, -572)
zoomstart;{"min":0,"sec":18,"mili":126};null;null;LatLng(55.867606, -4.437962);LatLng(55.843518, -4.395046);13;Point(1394, -572)
movestart;{"min":0,"sec":18,"mili":126};null;null;LatLng(55.867606, -4.437962);LatLng(55.843518, -4.395046);13;Point(1394, -572)
zoom;{"min":0,"sec":18,"mili":451};null;null;LatLng(55.856431, -4.429293);LatLng(55.844386, -4.407835);14;Point(1394, -572)
move;{"min":0,"sec":18,"mili":451};null;null;LatLng(55.856431, -4.429293);LatLng(55.844386, -4.407835);14;Point(1394, -572)
zoomend;{"min":0,"sec":18,"mili":451};null;null;LatLng(55.856431, -4.429293);LatLng(55.844386, -4.407835);14;Point(1394, -572)
moveend;{"min":0,"sec":18,"mili":451};null;null;LatLng(55.856431, -4.429293);LatLng(55.844386, -4.407835);14;Point(1394, -572)
zoomstart;{"min":0,"sec":19,"mili":0};null;null;LatLng(55.856431, -4.429293);LatLng(55.844386, -4.407835);14;Point(1394, -572)
movestart;{"min":0,"sec":19,"mili":0};null;null;LatLng(55.856431, -4.429293);LatLng(55.844386, -4.407835);14;Point(1394, -572)
zoom;{"min":0,"sec":19,"mili":220};null;null;LatLng(55.850843, -4.424958);LatLng(55.84482, -4.414229);15;Point(1394, -572)
move;{"min":0,"sec":19,"mili":220};null;null;LatLng(55.850843, -4.424958);LatLng(55.84482, -4.414229);15;Point(1394, -572)
zoomend;{"min":0,"sec":19,"mili":220};null;null;LatLng(55.850843, -4.424958);LatLng(55.84482, -4.414229);15;Point(1394, -572)
moveend;{"min":0,"sec":19,"mili":220};null;null;LatLng(55.850843, -4.424958);LatLng(55.84482, -4.414229);15;Point(1394, -572)
zoomstart;{"min":0,"sec":19,"mili":344};null;null;LatLng(55.850843, -4.424958);LatLng(55.84482, -4.414229);15;Point(1394, -572)
movestart;{"min":0,"sec":19,"mili":344};null;null;LatLng(55.850843, -4.424958);LatLng(55.84482, -4.414229);15;Point(1394, -572)
zoom;{"min":0,"sec":19,"mili":561};null;null;LatLng(55.848048, -4.422791);LatLng(55.845036, -4.417427);16;Point(1394, -572)
move;{"min":0,"sec":19,"mili":561};null;null;LatLng(55.848048, -4.422791);LatLng(55.845036, -4.417427);16;Point(1394, -572)
zoomend;{"min":0,"sec":19,"mili":561};null;null;LatLng(55.848048, -4.422791);LatLng(55.845036, -4.417427);16;Point(1394, -572)
moveend;{"min":0,"sec":19,"mili":561};null;null;LatLng(55.848048, -4.422791);LatLng(55.845036, -4.417427);16;Point(1394, -572)
zoomstart;{"min":0,"sec":19,"mili":561};null;null;LatLng(55.848048, -4.422791);LatLng(55.845036, -4.417427);16;Point(1394, -572)
movestart;{"min":0,"sec":19,"mili":561};null;null;LatLng(55.848048, -4.422791);LatLng(55.845036, -4.417427);16;Point(1394, -572)
zoom;{"min":0,"sec":19,"mili":885};null;null;LatLng(55.846651, -4.421707);LatLng(55.845145, -4.419025);17;Point(1394, -572)
move;{"min":0,"sec":19,"mili":885};null;null;LatLng(55.846651, -4.421707);LatLng(55.845145, -4.419025);17;Point(1394, -572)
zoomend;{"min":0,"sec":19,"mili":885};null;null;LatLng(55.846651, -4.421707);LatLng(55.845145, -4.419025);17;Point(1394, -572)
moveend;{"min":0,"sec":19,"mili":885};null;null;LatLng(55.846651, -4.421707);LatLng(55.845145, -4.419025);17;Point(1394, -572)
zoomstart;{"min":0,"sec":19,"mili":885};null;null;LatLng(55.846651, -4.421707);LatLng(55.845145, -4.419025);17;Point(1394, -572)
movestart;{"min":0,"sec":19,"mili":885};null;null;LatLng(55.846651, -4.421707);LatLng(55.845145, -4.419025);17;Point(1394, -572)
zoom;{"min":0,"sec":20,"mili":214};null;null;LatLng(55.845952, -4.421166);LatLng(55.845199, -4.419824);18;Point(1394, -572)
move;{"min":0,"sec":20,"mili":214};null;null;LatLng(55.845952, -4.421166);LatLng(55.845199, -4.419824);18;Point(1394, -572)
zoomend;{"min":0,"sec":20,"mili":214};null;null;LatLng(55.845952, -4.421166);LatLng(55.845199, -4.419824);18;Point(1394, -572)
moveend;{"min":0,"sec":20,"mili":214};null;null;LatLng(55.845952, -4.421166);LatLng(55.845199, -4.419824);18;Point(1394, -572)
zoomstart;{"min":0,"sec":20,"mili":214};null;null;LatLng(55.845952, -4.421166);LatLng(55.845199, -4.419824);18;Point(1394, -572)
movestart;{"min":0,"sec":20,"mili":214};null;null;LatLng(55.845952, -4.421166);LatLng(55.845199, -4.419824);18;Point(1394, -572)
zoom;{"min":0,"sec":20,"mili":431};null;null;LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;Point(1394, -572)
