type;temps;posLatLon;posPix;NOcorner;center;nivZoom;trans
mousemove;{"min":0,"sec":13,"mili":51};LatLng(55.845331, -4.418993);Point(122, 225.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":51};LatLng(55.845331, -4.419508);Point(116, 225.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":51};LatLng(55.845283, -4.420109);Point(109, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":51};LatLng(55.845283, -4.42028);Point(107, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":51};LatLng(55.845283, -4.420538);Point(104, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":51};LatLng(55.845283, -4.420624);Point(103, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":175};LatLng(55.845283, -4.420624);Point(103, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":175};LatLng(55.845283, -4.42071);Point(102, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":175};LatLng(55.845283, -4.42071);Point(102, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":175};LatLng(55.845283, -4.420795);Point(101, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":13,"mili":175};LatLng(55.845283, -4.420795);Point(101, 226.383331);LatLng(55.85619, -4.429464);LatLng(55.844145, -4.408007);14;null
mousemove;{"min":0,"sec":20,"mili":976};LatLng(55.845257, -4.420584);Point(116, 229.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":20,"mili":976};LatLng(55.845272, -4.420508);Point(144, 219.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":20,"mili":976};LatLng(55.845293, -4.420385);Point(190, 205.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":20,"mili":976};LatLng(55.845304, -4.420331);Point(210, 198.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":20,"mili":976};LatLng(55.845314, -4.420256);Point(238, 191.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":20,"mili":976};LatLng(55.845325, -4.420195);Point(261, 184.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845331, -4.42017);Point(270, 180.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845338, -4.420117);Point(290, 175.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845341, -4.420093);Point(299, 173.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845354, -4.420039);Point(319, 165.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845357, -4.420012);Point(329, 163.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845364, -4.419964);Point(347, 158.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845369, -4.419918);Point(364, 155.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.84537, -4.419897);Point(372, 154.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845373, -4.419862);Point(385, 152.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":86};LatLng(55.845375, -4.419849);Point(390, 151.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845379, -4.419811);Point(404, 148.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845382, -4.419792);Point(411, 146.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845387, -4.419752);Point(426, 143.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845391, -4.419715);Point(440, 140.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845393, -4.419698);Point(446, 139.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845394, -4.419677);Point(454, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845394, -4.419669);Point(457, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845394, -4.419645);Point(466, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845394, -4.419631);Point(471, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":201};LatLng(55.845394, -4.419607);Point(480, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419588);Point(487, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.41958);Point(490, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419572);Point(493, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419572);Point(493, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419567);Point(495, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419564);Point(496, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419564);Point(496, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419562);Point(497, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419562);Point(497, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":306};LatLng(55.845394, -4.419559);Point(498, 138.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":745};LatLng(55.845391, -4.419575);Point(492, 140.383331);LatLng(55.845603, -4.420895);LatLng(55.845226, -4.420224);19;null
mousemove;{"min":0,"sec":21,"mili":745};LatLng(55.845391, -4.419588);Point(481, 142.383331);LatLng(55.845606, -4.420879);LatLng(55.845229, -4.420208);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845387, -4.41961);Point(462, 147.383331);LatLng(55.845609, -4.420849);LatLng(55.845232, -4.420179);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.84539, -4.419588);Point(451, 150.383331);LatLng(55.845616, -4.420798);LatLng(55.84524, -4.420128);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845393, -4.419588);Point(440, 151.383331);LatLng(55.845621, -4.420769);LatLng(55.845244, -4.420098);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845393, -4.419583);Point(431, 152.383331);LatLng(55.845622, -4.420739);LatLng(55.845246, -4.420069);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.84539, -4.419613);Point(411, 155.383331);LatLng(55.845624, -4.420715);LatLng(55.845247, -4.420044);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.84539, -4.419615);Point(390, 158.383331);LatLng(55.845628, -4.420661);LatLng(55.845252, -4.419991);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845391, -4.419586);Point(380, 160.383331);LatLng(55.845633, -4.420605);LatLng(55.845256, -4.419934);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845387, -4.419629);Point(354, 165.383331);LatLng(55.845636, -4.420578);LatLng(55.845259, -4.419908);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845385, -4.419631);Point(327, 171.383331);LatLng(55.845643, -4.420508);LatLng(55.845267, -4.419838);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845388, -4.419594);Point(314, 175.383331);LatLng(55.845652, -4.420436);LatLng(55.845276, -4.419765);19;null
mousemove;{"min":0,"sec":21,"mili":854};LatLng(55.845379, -4.419642);Point(283, 185.383331);LatLng(55.845658, -4.420401);LatLng(55.845282, -4.419731);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.84539, -4.419602);Point(267, 188.383331);LatLng(55.845673, -4.420318);LatLng(55.845297, -4.419647);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845375, -4.419664);Point(228, 201.383331);LatLng(55.845678, -4.420275);LatLng(55.845301, -4.419605);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845387, -4.419602);Point(212, 206.383331);LatLng(55.845697, -4.42017);LatLng(55.845321, -4.4195);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845382, -4.419637);Point(183, 214.383331);LatLng(55.845705, -4.420128);LatLng(55.845328, -4.419457);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845384, -4.419623);Point(159, 221.383331);LatLng(55.845717, -4.42005);LatLng(55.845341, -4.419379);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845388, -4.419596);Point(145, 225.383331);LatLng(55.845728, -4.419985);LatLng(55.845351, -4.419315);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845382, -4.419626);Point(120, 233.383331);LatLng(55.845734, -4.419948);LatLng(55.845357, -4.419277);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845381, -4.419629);Point(94, 242.383331);LatLng(55.845746, -4.419881);LatLng(55.845369, -4.41921);19;null
mousemove;{"min":0,"sec":21,"mili":963};LatLng(55.845387, -4.419591);Point(82, 247.383331);LatLng(55.845759, -4.419811);LatLng(55.845383, -4.419141);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845376, -4.419626);Point(57, 259.383331);LatLng(55.845767, -4.419779);LatLng(55.84539, -4.419108);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845385, -4.419591);Point(45, 265.383331);LatLng(55.845785, -4.419712);LatLng(55.845408, -4.419041);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845378, -4.419621);Point(22, 276.383331);LatLng(55.845794, -4.41968);LatLng(55.845417, -4.419009);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845388, -4.419583);Point(13, 280.383331);LatLng(55.84581, -4.419618);LatLng(55.845434, -4.418947);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845379, -4.41961);Point(-6, 290.383331);LatLng(55.845816, -4.419594);LatLng(55.84544, -4.418923);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845388, -4.419578);Point(-13, 294.383331);LatLng(55.845831, -4.419543);LatLng(55.845455, -4.418872);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845384, -4.419594);Point(-26, 301.383331);LatLng(55.845837, -4.419524);LatLng(55.845461, -4.418854);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845384, -4.419591);Point(-38, 308.383331);LatLng(55.845848, -4.419489);LatLng(55.845472, -4.418819);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.84539, -4.419567);Point(-41, 311.383331);LatLng(55.845859, -4.419457);LatLng(55.845482, -4.418786);19;null
mousemove;{"min":0,"sec":22,"mili":70};LatLng(55.845388, -4.419586);Point(-51, 315.383331);LatLng(55.845863, -4.419449);LatLng(55.845487, -4.418778);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845385, -4.419578);Point(-58, 321.383331);LatLng(55.845869, -4.419422);LatLng(55.845493, -4.418752);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845387, -4.41958);Point(-66, 326.383331);LatLng(55.845878, -4.419403);LatLng(55.845502, -4.418733);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845385, -4.41958);Point(-74, 332.383331);LatLng(55.845886, -4.419382);LatLng(55.845509, -4.418711);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845384, -4.419586);Point(-84, 339.383331);LatLng(55.845895, -4.41936);LatLng(55.845518, -4.41869);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845384, -4.41958);Point(-92, 346.383331);LatLng(55.845905, -4.419334);LatLng(55.845529, -4.418663);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845387, -4.41958);Point(-100, 351.383331);LatLng(55.845916, -4.419312);LatLng(55.845539, -4.418642);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845388, -4.41957);Point(-104, 355.383331);LatLng(55.845923, -4.419291);LatLng(55.845547, -4.41862);19;null
mousemove;{"min":0,"sec":22,"mili":178};LatLng(55.845391, -4.419567);Point(-107, 357.383331);LatLng(55.845929, -4.41928);LatLng(55.845553, -4.418609);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845373, -4.419602);Point(-123, 371.383331);LatLng(55.845932, -4.419272);LatLng(55.845556, -4.418601);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845391, -4.419567);Point(-126, 373.383331);LatLng(55.845953, -4.419229);LatLng(55.845577, -4.418558);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845382, -4.419578);Point(-133, 381.383331);LatLng(55.845956, -4.419221);LatLng(55.84558, -4.41855);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845391, -4.41957);Point(-137, 383.383331);LatLng(55.845968, -4.419202);LatLng(55.845592, -4.418532);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845385, -4.419572);Point(-142, 389.383331);LatLng(55.845971, -4.419191);LatLng(55.845595, -4.418521);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845391, -4.419564);Point(-144, 391.383331);LatLng(55.845981, -4.419178);LatLng(55.845604, -4.418508);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845387, -4.419572);Point(-149, 396.383331);LatLng(55.845984, -4.419173);LatLng(55.845607, -4.418502);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845391, -4.419564);Point(-151, 398.383331);LatLng(55.845991, -4.419159);LatLng(55.845615, -4.418489);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845385, -4.419575);Point(-157, 404.383331);LatLng(55.845994, -4.419154);LatLng(55.845618, -4.418483);19;null
mousemove;{"min":0,"sec":22,"mili":289};LatLng(55.845388, -4.419567);Point(-160, 408.383331);LatLng(55.846003, -4.419138);LatLng(55.845627, -4.418467);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845385, -4.41957);Point(-164, 414.383331);LatLng(55.846009, -4.41913);LatLng(55.845633, -4.418459);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845384, -4.419575);Point(-170, 421.383331);LatLng(55.846018, -4.419119);LatLng(55.845642, -4.418449);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845391, -4.419564);Point(-172, 423.383331);LatLng(55.846029, -4.419103);LatLng(55.845652, -4.418432);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.84539, -4.419567);Point(-175, 426.383331);LatLng(55.846032, -4.419098);LatLng(55.845655, -4.418427);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845393, -4.419562);Point(-176, 427.383331);LatLng(55.846036, -4.41909);LatLng(55.84566, -4.418419);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845393, -4.419562);Point(-177, 428.383331);LatLng(55.846038, -4.419087);LatLng(55.845661, -4.418416);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845393, -4.419559);Point(-177, 429.383331);LatLng(55.846039, -4.419084);LatLng(55.845663, -4.418414);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845393, -4.419562);Point(-178, 430.383331);LatLng(55.846041, -4.419084);LatLng(55.845664, -4.418414);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845393, -4.419559);Point(-178, 431.383331);LatLng(55.846042, -4.419082);LatLng(55.845666, -4.418411);19;null
mousemove;{"min":0,"sec":22,"mili":399};LatLng(55.845393, -4.419562);Point(-179, 432.383331);LatLng(55.846044, -4.419082);LatLng(55.845667, -4.418411);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845393, -4.419564);Point(-181, 433.383331);LatLng(55.846045, -4.419079);LatLng(55.845669, -4.418408);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845393, -4.419559);Point(-181, 434.383331);LatLng(55.846047, -4.419073);LatLng(55.84567, -4.418403);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845393, -4.419562);Point(-182, 435.383331);LatLng(55.846048, -4.419073);LatLng(55.845672, -4.418403);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845391, -4.419562);Point(-183, 437.383331);LatLng(55.84605, -4.419071);LatLng(55.845673, -4.4184);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845393, -4.419562);Point(-184, 438.383331);LatLng(55.846053, -4.419068);LatLng(55.845676, -4.418398);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845394, -4.419559);Point(-184, 438.383331);LatLng(55.846054, -4.419065);LatLng(55.845678, -4.418395);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845393, -4.419562);Point(-185, 439.383331);LatLng(55.846054, -4.419065);LatLng(55.845678, -4.418395);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845394, -4.419562);Point(-186, 439.383331);LatLng(55.846056, -4.419063);LatLng(55.845679, -4.418392);19;null
mousemove;{"min":0,"sec":22,"mili":509};LatLng(55.845393, -4.419559);Point(-186, 440.383331);LatLng(55.846056, -4.41906);LatLng(55.845679, -4.418389);19;null
mousemove;{"min":0,"sec":22,"mili":616};LatLng(55.845394, -4.419559);Point(-186, 440.383331);LatLng(55.846057, -4.41906);LatLng(55.845681, -4.418389);19;null
mousemove;{"min":0,"sec":22,"mili":616};LatLng(55.845394, -4.419562);Point(-187, 440.383331);LatLng(55.846057, -4.41906);LatLng(55.845681, -4.418389);19;null
mousemove;{"min":0,"sec":22,"mili":724};LatLng(55.845394, -4.419559);Point(-187, 440.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.84562, -4.419006);Point(19, 290.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845629, -4.418974);Point(31, 284.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845646, -4.418918);Point(52, 273.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845656, -4.41888);Point(66, 266.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845656, -4.418867);Point(71, 266.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845659, -4.418843);Point(80, 264.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845661, -4.418835);Point(83, 263.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845662, -4.418816);Point(90, 262.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":51};LatLng(55.845662, -4.418808);Point(93, 262.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845662, -4.418792);Point(99, 262.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845661, -4.418778);Point(104, 263.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845661, -4.418773);Point(106, 263.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845658, -4.418762);Point(110, 265.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845658, -4.418754);Point(113, 265.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845655, -4.418738);Point(119, 267.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845653, -4.41873);Point(122, 268.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845653, -4.418717);Point(127, 268.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.845652, -4.418703);Point(132, 269.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":160};LatLng(55.84565, -4.418698);Point(134, 270.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845649, -4.41869);Point(137, 271.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845649, -4.418685);Point(139, 271.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845649, -4.418682);Point(140, 271.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845647, -4.418679);Point(141, 272.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845647, -4.418679);Point(141, 272.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845647, -4.418676);Point(142, 272.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":270};LatLng(55.845646, -4.418676);Point(142, 273.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":597};LatLng(55.845661, -4.418658);Point(149, 263.383331);LatLng(55.846057, -4.419057);LatLng(55.845681, -4.418387);19;null
mousemove;{"min":0,"sec":23,"mili":597};LatLng(55.845709, -4.418585);Point(183, 221.383331);LatLng(55.846042, -4.419076);LatLng(55.845666, -4.418406);19;null
mousemove;{"min":0,"sec":23,"mili":597};LatLng(55.845668, -4.418639);Point(197, 206.383331);LatLng(55.845979, -4.419167);LatLng(55.845603, -4.418497);19;null
mousemove;{"min":0,"sec":23,"mili":597};LatLng(55.84568, -4.418628);Point(215, 183.383331);LatLng(55.845956, -4.419205);LatLng(55.84558, -4.418534);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845659, -4.418655);Point(223, 174.383331);LatLng(55.845922, -4.419253);LatLng(55.845545, -4.418583);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845662, -4.418658);Point(230, 163.383331);LatLng(55.845908, -4.419275);LatLng(55.845532, -4.418604);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845652, -4.418668);Point(233, 159.383331);LatLng(55.845892, -4.419293);LatLng(55.845515, -4.418623);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845655, -4.418663);Point(238, 153.383331);LatLng(55.845886, -4.419301);LatLng(55.845509, -4.418631);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845653, -4.418668);Point(241, 148.383331);LatLng(55.845877, -4.419315);LatLng(55.8455, -4.418644);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845659, -4.418655);Point(249, 139.383331);LatLng(55.845869, -4.419323);LatLng(55.845493, -4.418652);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845655, -4.418666);Point(253, 133.383331);LatLng(55.845856, -4.419344);LatLng(55.845479, -4.418674);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845662, -4.418655);Point(261, 122.383331);LatLng(55.845847, -4.419355);LatLng(55.84547, -4.418685);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845664, -4.418655);Point(269, 110.383331);LatLng(55.84583, -4.419377);LatLng(55.845453, -4.418706);19;null
mousemove;{"min":0,"sec":23,"mili":710};LatLng(55.845653, -4.418668);Point(272, 105.383331);LatLng(55.845812, -4.419398);LatLng(55.845435, -4.418727);19;null
mousemove;{"min":0,"sec":23,"mili":824};LatLng(55.845658, -4.41866);Point(278, 97.383331);LatLng(55.845804, -4.419406);LatLng(55.845428, -4.418736);19;null
mousemove;{"min":0,"sec":23,"mili":824};LatLng(55.845656, -4.418668);Point(281, 90.383331);LatLng(55.845792, -4.419422);LatLng(55.845416, -4.418752);19;null
